idx,tag
4c05e7e600075110a1d05717d9323b45,healthcare
4c05e7e600075110a1d05717d9323b45,humanity
36aba1a9421604807ce514500eb1f80c,TED
36aba1a9421604807ce514500eb1f80c,talks
36aba1a9421604807ce514500eb1f80c,gaming
36aba1a9421604807ce514500eb1f80c,teaching
36aba1a9421604807ce514500eb1f80c,education
36aba1a9421604807ce514500eb1f80c,entertainment
36aba1a9421604807ce514500eb1f80c,philosophy
5f96cdf2b585e875a6e49e9f88cd3755,TED
5f96cdf2b585e875a6e49e9f88cd3755,talks
5f96cdf2b585e875a6e49e9f88cd3755,TEDx
5f96cdf2b585e875a6e49e9f88cd3755,medical research
5f96cdf2b585e875a6e49e9f88cd3755,AI
5f96cdf2b585e875a6e49e9f88cd3755,innovation
5f96cdf2b585e875a6e49e9f88cd3755,science
5f96cdf2b585e875a6e49e9f88cd3755,health
5f96cdf2b585e875a6e49e9f88cd3755,technology
5f96cdf2b585e875a6e49e9f88cd3755,health care
949de115d7214da34b07f37d8d9745de,TED
949de115d7214da34b07f37d8d9745de,talks
949de115d7214da34b07f37d8d9745de,animation
949de115d7214da34b07f37d8d9745de,history
949de115d7214da34b07f37d8d9745de,TED-Ed
949de115d7214da34b07f37d8d9745de,culture
949de115d7214da34b07f37d8d9745de,world cultures
949de115d7214da34b07f37d8d9745de,glacier
949de115d7214da34b07f37d8d9745de,climate change
949de115d7214da34b07f37d8d9745de,innovation
949de115d7214da34b07f37d8d9745de,war
949de115d7214da34b07f37d8d9745de,invention
949de115d7214da34b07f37d8d9745de,science
949de115d7214da34b07f37d8d9745de,oceans
949de115d7214da34b07f37d8d9745de,water
e0a6d4188b6c59e880cf9c0566f75833,TED
e0a6d4188b6c59e880cf9c0566f75833,talks
e0a6d4188b6c59e880cf9c0566f75833,refugees
e0a6d4188b6c59e880cf9c0566f75833,society
e0a6d4188b6c59e880cf9c0566f75833,identity
e0a6d4188b6c59e880cf9c0566f75833,community
e0a6d4188b6c59e880cf9c0566f75833,humanity
e0a6d4188b6c59e880cf9c0566f75833,culture
e0a6d4188b6c59e880cf9c0566f75833,immigration
e0a6d4188b6c59e880cf9c0566f75833,social change
e0a6d4188b6c59e880cf9c0566f75833,global issues
e0a6d4188b6c59e880cf9c0566f75833,collaboration
e0a6d4188b6c59e880cf9c0566f75833,TED Residency
8bb1e5332e3ce8679ab560997b5648d4,TED
8bb1e5332e3ce8679ab560997b5648d4,talks
8bb1e5332e3ce8679ab560997b5648d4,art
8bb1e5332e3ce8679ab560997b5648d4,creativity
8bb1e5332e3ce8679ab560997b5648d4,community
8bb1e5332e3ce8679ab560997b5648d4,culture
8bb1e5332e3ce8679ab560997b5648d4,society
8bb1e5332e3ce8679ab560997b5648d4,humanity
7657338d25636a378f104b6a22b90cc3,TED
7657338d25636a378f104b6a22b90cc3,talks
7657338d25636a378f104b6a22b90cc3,TED-Ed
7657338d25636a378f104b6a22b90cc3,economics
7657338d25636a378f104b6a22b90cc3,animation
7657338d25636a378f104b6a22b90cc3,business
7657338d25636a378f104b6a22b90cc3,behavioral economics
7657338d25636a378f104b6a22b90cc3,history
d86db113f3d51a3eafbd213a5f24c155,TED
d86db113f3d51a3eafbd213a5f24c155,talks
d86db113f3d51a3eafbd213a5f24c155,children
d86db113f3d51a3eafbd213a5f24c155,parenting
d86db113f3d51a3eafbd213a5f24c155,money
d86db113f3d51a3eafbd213a5f24c155,brain
d86db113f3d51a3eafbd213a5f24c155,neuroscience
d86db113f3d51a3eafbd213a5f24c155,poverty
d86db113f3d51a3eafbd213a5f24c155,inequality
d86db113f3d51a3eafbd213a5f24c155,economics
5f1e90bc616ebfd319d2ebebbfffe14d,TED
5f1e90bc616ebfd319d2ebebbfffe14d,talks
5f1e90bc616ebfd319d2ebebbfffe14d,TED-Ed
5f1e90bc616ebfd319d2ebebbfffe14d,writing
5f1e90bc616ebfd319d2ebebbfffe14d,love
5f1e90bc616ebfd319d2ebebbfffe14d,poetry
5f1e90bc616ebfd319d2ebebbfffe14d,animation
5f1e90bc616ebfd319d2ebebbfffe14d,relationships
8ab62fdb1948d005df939e51d44339e8,TED
8ab62fdb1948d005df939e51d44339e8,talks
8ab62fdb1948d005df939e51d44339e8,space
8ab62fdb1948d005df939e51d44339e8,science
8ab62fdb1948d005df939e51d44339e8,universe
8ab62fdb1948d005df939e51d44339e8,astronomy
8ab62fdb1948d005df939e51d44339e8,cosmos
8ab62fdb1948d005df939e51d44339e8,storytelling
8ab62fdb1948d005df939e51d44339e8,history
8ab62fdb1948d005df939e51d44339e8,exploration
8ab62fdb1948d005df939e51d44339e8,rocket science
8ab62fdb1948d005df939e51d44339e8,TED Fellows
8ab62fdb1948d005df939e51d44339e8,Planets
8ab62fdb1948d005df939e51d44339e8,TEDx
8ab62fdb1948d005df939e51d44339e8,NASA
8ab62fdb1948d005df939e51d44339e8,Moon
16d433451929510a79e41e59c27663e1,TED
16d433451929510a79e41e59c27663e1,talks
16d433451929510a79e41e59c27663e1,heart health
16d433451929510a79e41e59c27663e1,human body
16d433451929510a79e41e59c27663e1,humanity
16d433451929510a79e41e59c27663e1,biology
16d433451929510a79e41e59c27663e1,health
16d433451929510a79e41e59c27663e1,medical research
16d433451929510a79e41e59c27663e1,medicine
16d433451929510a79e41e59c27663e1,technology
16d433451929510a79e41e59c27663e1,TEDx
6fc7a14772774c33b54d40d5e46f4ae7,TED
6fc7a14772774c33b54d40d5e46f4ae7,talks
6fc7a14772774c33b54d40d5e46f4ae7,music
6fc7a14772774c33b54d40d5e46f4ae7,live music
6fc7a14772774c33b54d40d5e46f4ae7,vocals
6fc7a14772774c33b54d40d5e46f4ae7,performance
6fc7a14772774c33b54d40d5e46f4ae7,history
8b1469f4d17a9f2d52a3e4a8035fef35,TED
8b1469f4d17a9f2d52a3e4a8035fef35,talks
8b1469f4d17a9f2d52a3e4a8035fef35,art
8b1469f4d17a9f2d52a3e4a8035fef35,painting
8b1469f4d17a9f2d52a3e4a8035fef35,pain
8b1469f4d17a9f2d52a3e4a8035fef35,arts
8b1469f4d17a9f2d52a3e4a8035fef35,disability
8b1469f4d17a9f2d52a3e4a8035fef35,animation
8b1469f4d17a9f2d52a3e4a8035fef35,TED-Ed
8b1469f4d17a9f2d52a3e4a8035fef35,relationships
8b1469f4d17a9f2d52a3e4a8035fef35,feminism
8b1469f4d17a9f2d52a3e4a8035fef35,world cultures
8b1469f4d17a9f2d52a3e4a8035fef35,human body
8b1469f4d17a9f2d52a3e4a8035fef35,women
8b1469f4d17a9f2d52a3e4a8035fef35,Latin America
8b1469f4d17a9f2d52a3e4a8035fef35,culture
fe343bbb8ce5f0ec41a2269db5c7900b,TED
fe343bbb8ce5f0ec41a2269db5c7900b,talks
fe343bbb8ce5f0ec41a2269db5c7900b,history
fe343bbb8ce5f0ec41a2269db5c7900b,TED Residency
fe343bbb8ce5f0ec41a2269db5c7900b,Transgender
fe343bbb8ce5f0ec41a2269db5c7900b,society
fe343bbb8ce5f0ec41a2269db5c7900b,social change
fe343bbb8ce5f0ec41a2269db5c7900b,inequality
fe343bbb8ce5f0ec41a2269db5c7900b,activism
fe343bbb8ce5f0ec41a2269db5c7900b,identity
fe343bbb8ce5f0ec41a2269db5c7900b,LGBT
fe343bbb8ce5f0ec41a2269db5c7900b,culture
4d1233fa720eb09c8bc86ddbfc4b383c,TED
4d1233fa720eb09c8bc86ddbfc4b383c,talks
4d1233fa720eb09c8bc86ddbfc4b383c,Science (hard)
4d1233fa720eb09c8bc86ddbfc4b383c,space
4d1233fa720eb09c8bc86ddbfc4b383c,archaeology
4d1233fa720eb09c8bc86ddbfc4b383c,culture
4d1233fa720eb09c8bc86ddbfc4b383c,history
a4fb82096bd2ccacffdcbca6724f789c,TED
a4fb82096bd2ccacffdcbca6724f789c,talks
a4fb82096bd2ccacffdcbca6724f789c,bacteria
a4fb82096bd2ccacffdcbca6724f789c,science
a4fb82096bd2ccacffdcbca6724f789c,microbiology
a4fb82096bd2ccacffdcbca6724f789c,biology
a4fb82096bd2ccacffdcbca6724f789c,health
a4fb82096bd2ccacffdcbca6724f789c,TEDx
a4fb82096bd2ccacffdcbca6724f789c,microbes
a4fb82096bd2ccacffdcbca6724f789c,disease
a4fb82096bd2ccacffdcbca6724f789c,health care
a4fb82096bd2ccacffdcbca6724f789c,medical research
a4fb82096bd2ccacffdcbca6724f789c,medicine
a4fb82096bd2ccacffdcbca6724f789c,technology
922c424580de72e229fee04dcd6f30c2,TED
922c424580de72e229fee04dcd6f30c2,talks
922c424580de72e229fee04dcd6f30c2,animals
922c424580de72e229fee04dcd6f30c2,TED-Ed
922c424580de72e229fee04dcd6f30c2,history
922c424580de72e229fee04dcd6f30c2,evolution
922c424580de72e229fee04dcd6f30c2,world cultures
922c424580de72e229fee04dcd6f30c2,animation
922c424580de72e229fee04dcd6f30c2,culture
3b90da7794e8a0dfcee0d515363d82a5,TED
3b90da7794e8a0dfcee0d515363d82a5,talks
3b90da7794e8a0dfcee0d515363d82a5,health
3b90da7794e8a0dfcee0d515363d82a5,exploration
3b90da7794e8a0dfcee0d515363d82a5,human body
3b90da7794e8a0dfcee0d515363d82a5,space
3b90da7794e8a0dfcee0d515363d82a5,medical research
000abcfe115cb7e5e1b642c65583e3b7,TED
000abcfe115cb7e5e1b642c65583e3b7,talks
000abcfe115cb7e5e1b642c65583e3b7,science
000abcfe115cb7e5e1b642c65583e3b7,health
000abcfe115cb7e5e1b642c65583e3b7,space
000abcfe115cb7e5e1b642c65583e3b7,health care
000abcfe115cb7e5e1b642c65583e3b7,pharmaceuticals
000abcfe115cb7e5e1b642c65583e3b7,medicine
deb4892c3052d0f27affe692928ab25b,TED
deb4892c3052d0f27affe692928ab25b,talks
deb4892c3052d0f27affe692928ab25b,technology
deb4892c3052d0f27affe692928ab25b,sustainability
deb4892c3052d0f27affe692928ab25b,space
deb4892c3052d0f27affe692928ab25b,communication
deb4892c3052d0f27affe692928ab25b,policy
6c2495af81f01b4cb9f9da01ae23f6c5,TED
6c2495af81f01b4cb9f9da01ae23f6c5,talks
6c2495af81f01b4cb9f9da01ae23f6c5,space
6c2495af81f01b4cb9f9da01ae23f6c5,Social Science
6c2495af81f01b4cb9f9da01ae23f6c5,society
6c2495af81f01b4cb9f9da01ae23f6c5,technology
6c2495af81f01b4cb9f9da01ae23f6c5,law
c569ab288a26366067d5d984d0975975,TED
c569ab288a26366067d5d984d0975975,talks
c569ab288a26366067d5d984d0975975,PTSD
c569ab288a26366067d5d984d0975975,depression
c569ab288a26366067d5d984d0975975,medicine
c569ab288a26366067d5d984d0975975,medical research
c569ab288a26366067d5d984d0975975,science
c569ab288a26366067d5d984d0975975,pharmaceuticals
c569ab288a26366067d5d984d0975975,brain
c569ab288a26366067d5d984d0975975,mental health
c569ab288a26366067d5d984d0975975,neuroscience
c569ab288a26366067d5d984d0975975,humanity
c569ab288a26366067d5d984d0975975,chemistry
c569ab288a26366067d5d984d0975975,disease
c569ab288a26366067d5d984d0975975,health
c569ab288a26366067d5d984d0975975,TED Fellows
b2c4ad425c37b1dc311684a6a2b9164a,TED
b2c4ad425c37b1dc311684a6a2b9164a,talks
b2c4ad425c37b1dc311684a6a2b9164a,animation
b2c4ad425c37b1dc311684a6a2b9164a,culture
b2c4ad425c37b1dc311684a6a2b9164a,TED-Ed
b2c4ad425c37b1dc311684a6a2b9164a,world cultures
b2c4ad425c37b1dc311684a6a2b9164a,novel
b2c4ad425c37b1dc311684a6a2b9164a,literature
b2c4ad425c37b1dc311684a6a2b9164a,book
b2c4ad425c37b1dc311684a6a2b9164a,history
b2c4ad425c37b1dc311684a6a2b9164a,books
b2c4ad425c37b1dc311684a6a2b9164a,identity
b2c4ad425c37b1dc311684a6a2b9164a,language
b2c4ad425c37b1dc311684a6a2b9164a,politics
8b3b15c75856e93413e478bf3e86abf8,TED
8b3b15c75856e93413e478bf3e86abf8,talks
8b3b15c75856e93413e478bf3e86abf8,TED-Ed
8b3b15c75856e93413e478bf3e86abf8,performance
8b3b15c75856e93413e478bf3e86abf8,live music
8b3b15c75856e93413e478bf3e86abf8,music
8b3b15c75856e93413e478bf3e86abf8,personal growth
69593b585ed9a32f059371bbd936e972,TED
69593b585ed9a32f059371bbd936e972,talks
69593b585ed9a32f059371bbd936e972,sustainability
69593b585ed9a32f059371bbd936e972,TEDx
69593b585ed9a32f059371bbd936e972,future
69593b585ed9a32f059371bbd936e972,technology
69593b585ed9a32f059371bbd936e972,solar energy
69593b585ed9a32f059371bbd936e972,science
69593b585ed9a32f059371bbd936e972,design
69593b585ed9a32f059371bbd936e972,energy
69593b585ed9a32f059371bbd936e972,electricity
69593b585ed9a32f059371bbd936e972,innovation
520fd9fc70f9a9119c666226f0d11e44,TED
520fd9fc70f9a9119c666226f0d11e44,talks
520fd9fc70f9a9119c666226f0d11e44,TED-Ed
520fd9fc70f9a9119c666226f0d11e44,animation
520fd9fc70f9a9119c666226f0d11e44,literature
520fd9fc70f9a9119c666226f0d11e44,book
520fd9fc70f9a9119c666226f0d11e44,books
520fd9fc70f9a9119c666226f0d11e44,world cultures
520fd9fc70f9a9119c666226f0d11e44,culture
520fd9fc70f9a9119c666226f0d11e44,money
520fd9fc70f9a9119c666226f0d11e44,novel
520fd9fc70f9a9119c666226f0d11e44,feminism
a36afe89e299b818e8e314d37b2466a2,TED
a36afe89e299b818e8e314d37b2466a2,talks
a36afe89e299b818e8e314d37b2466a2,children
a36afe89e299b818e8e314d37b2466a2,education
a36afe89e299b818e8e314d37b2466a2,parenting
a36afe89e299b818e8e314d37b2466a2,teaching
a36afe89e299b818e8e314d37b2466a2,emotions
a36afe89e299b818e8e314d37b2466a2,creativity
2c8db6b16d4c0abeaa9c760466c57d0b,TED
2c8db6b16d4c0abeaa9c760466c57d0b,talks
2c8db6b16d4c0abeaa9c760466c57d0b,environment
2c8db6b16d4c0abeaa9c760466c57d0b,sustainability
2c8db6b16d4c0abeaa9c760466c57d0b,nature
2c8db6b16d4c0abeaa9c760466c57d0b,bees
2c8db6b16d4c0abeaa9c760466c57d0b,botany
2c8db6b16d4c0abeaa9c760466c57d0b,natural disaster
2c8db6b16d4c0abeaa9c760466c57d0b,biology
2c8db6b16d4c0abeaa9c760466c57d0b,science
2c8db6b16d4c0abeaa9c760466c57d0b,insects
2c8db6b16d4c0abeaa9c760466c57d0b,TEDx
2c8db6b16d4c0abeaa9c760466c57d0b,plants
2c8db6b16d4c0abeaa9c760466c57d0b,ecology
2c8db6b16d4c0abeaa9c760466c57d0b,natural resources
f406cfd323aa06bceffcbdf6db1badc8,TED
f406cfd323aa06bceffcbdf6db1badc8,talks
f406cfd323aa06bceffcbdf6db1badc8,TED-Ed
f406cfd323aa06bceffcbdf6db1badc8,animation
f406cfd323aa06bceffcbdf6db1badc8,medicine
f406cfd323aa06bceffcbdf6db1badc8,medical imaging
f406cfd323aa06bceffcbdf6db1badc8,medical research
f406cfd323aa06bceffcbdf6db1badc8,biology
f406cfd323aa06bceffcbdf6db1badc8,innovation
f406cfd323aa06bceffcbdf6db1badc8,invention
f406cfd323aa06bceffcbdf6db1badc8,Alzheimer's
f406cfd323aa06bceffcbdf6db1badc8,disability
f406cfd323aa06bceffcbdf6db1badc8,science
f406cfd323aa06bceffcbdf6db1badc8,testing
f406cfd323aa06bceffcbdf6db1badc8,health care
f406cfd323aa06bceffcbdf6db1badc8,disease
f406cfd323aa06bceffcbdf6db1badc8,public health
f406cfd323aa06bceffcbdf6db1badc8,cancer
f406cfd323aa06bceffcbdf6db1badc8,health
f406cfd323aa06bceffcbdf6db1badc8,technology
f406cfd323aa06bceffcbdf6db1badc8,healthcare
d86e7b5eef583b081284a37caeb3f639,TED
d86e7b5eef583b081284a37caeb3f639,talks
d86e7b5eef583b081284a37caeb3f639,art
d86e7b5eef583b081284a37caeb3f639,beauty
d86e7b5eef583b081284a37caeb3f639,race
d86e7b5eef583b081284a37caeb3f639,creativity
d86e7b5eef583b081284a37caeb3f639,identity
d86e7b5eef583b081284a37caeb3f639,community
d86e7b5eef583b081284a37caeb3f639,humanity
d86e7b5eef583b081284a37caeb3f639,society
0eb5bca615ec35c7180980716d9bc5ab,TED
0eb5bca615ec35c7180980716d9bc5ab,talks
0eb5bca615ec35c7180980716d9bc5ab,animation
0eb5bca615ec35c7180980716d9bc5ab,TED-Ed
0eb5bca615ec35c7180980716d9bc5ab,math
70eeebdd2cdb0e2ce54ca3e85bc0b258,TED
70eeebdd2cdb0e2ce54ca3e85bc0b258,talks
70eeebdd2cdb0e2ce54ca3e85bc0b258,TEDx
70eeebdd2cdb0e2ce54ca3e85bc0b258,science
70eeebdd2cdb0e2ce54ca3e85bc0b258,space
70eeebdd2cdb0e2ce54ca3e85bc0b258,astronomy
70eeebdd2cdb0e2ce54ca3e85bc0b258,technology
70eeebdd2cdb0e2ce54ca3e85bc0b258,nature
70eeebdd2cdb0e2ce54ca3e85bc0b258,discovery
70eeebdd2cdb0e2ce54ca3e85bc0b258,solar system
70eeebdd2cdb0e2ce54ca3e85bc0b258,Planets
70eeebdd2cdb0e2ce54ca3e85bc0b258,universe
70eeebdd2cdb0e2ce54ca3e85bc0b258,NASA
ff3b97d7ac18181073eddcf7d9e837f8,TED
ff3b97d7ac18181073eddcf7d9e837f8,talks
ff3b97d7ac18181073eddcf7d9e837f8,AI
ff3b97d7ac18181073eddcf7d9e837f8,machine learning
ff3b97d7ac18181073eddcf7d9e837f8,technology
ff3b97d7ac18181073eddcf7d9e837f8,diversity
ff3b97d7ac18181073eddcf7d9e837f8,programming
ff3b97d7ac18181073eddcf7d9e837f8,algorithm
ff3b97d7ac18181073eddcf7d9e837f8,software
ff3b97d7ac18181073eddcf7d9e837f8,social change
ff3b97d7ac18181073eddcf7d9e837f8,TEDx
ff3b97d7ac18181073eddcf7d9e837f8,computers
ff3b97d7ac18181073eddcf7d9e837f8,inequality
ff3b97d7ac18181073eddcf7d9e837f8,product design
ff3b97d7ac18181073eddcf7d9e837f8,code
ff3b97d7ac18181073eddcf7d9e837f8,activism
42b802b3819485f68a6a71a37b92b302,TED
42b802b3819485f68a6a71a37b92b302,talks
42b802b3819485f68a6a71a37b92b302,music
42b802b3819485f68a6a71a37b92b302,live music
42b802b3819485f68a6a71a37b92b302,performance
42b802b3819485f68a6a71a37b92b302,vocals
f979767aebb19ac9608164c69696a3f6,TED
f979767aebb19ac9608164c69696a3f6,talks
f979767aebb19ac9608164c69696a3f6,nature
f979767aebb19ac9608164c69696a3f6,natural resources
f979767aebb19ac9608164c69696a3f6,trees
f979767aebb19ac9608164c69696a3f6,TED-Ed
f979767aebb19ac9608164c69696a3f6,animation
f979767aebb19ac9608164c69696a3f6,evolution
f979767aebb19ac9608164c69696a3f6,biology
e93d6ebbb19a27b8f69f346b88f61608,TED
e93d6ebbb19a27b8f69f346b88f61608,talks
e93d6ebbb19a27b8f69f346b88f61608,social media
e93d6ebbb19a27b8f69f346b88f61608,social change
e93d6ebbb19a27b8f69f346b88f61608,culture
e93d6ebbb19a27b8f69f346b88f61608,society
e93d6ebbb19a27b8f69f346b88f61608,TEDMED
e93d6ebbb19a27b8f69f346b88f61608,mental health
e93d6ebbb19a27b8f69f346b88f61608,psychology
e93d6ebbb19a27b8f69f346b88f61608,emotions
e93d6ebbb19a27b8f69f346b88f61608,depression
acb7adebb65dc792579eab9e3ed70cf0,TED
acb7adebb65dc792579eab9e3ed70cf0,talks
acb7adebb65dc792579eab9e3ed70cf0,mental health
acb7adebb65dc792579eab9e3ed70cf0,fear
acb7adebb65dc792579eab9e3ed70cf0,mindfulness
acb7adebb65dc792579eab9e3ed70cf0,communication
acb7adebb65dc792579eab9e3ed70cf0,entertainment
74c4053ffaa9c7d1ae2eac8293a963e5,TED
74c4053ffaa9c7d1ae2eac8293a963e5,talks
74c4053ffaa9c7d1ae2eac8293a963e5,mental health
74c4053ffaa9c7d1ae2eac8293a963e5,depression
74c4053ffaa9c7d1ae2eac8293a963e5,emotions
74c4053ffaa9c7d1ae2eac8293a963e5,science
74c4053ffaa9c7d1ae2eac8293a963e5,relationships
a50eda2f388ac3cec9c9d0e4cb323209,TED
a50eda2f388ac3cec9c9d0e4cb323209,talks
a50eda2f388ac3cec9c9d0e4cb323209,Planets
a50eda2f388ac3cec9c9d0e4cb323209,universe
a50eda2f388ac3cec9c9d0e4cb323209,Moon
a50eda2f388ac3cec9c9d0e4cb323209,science
a50eda2f388ac3cec9c9d0e4cb323209,technology
a50eda2f388ac3cec9c9d0e4cb323209,chemistry
a50eda2f388ac3cec9c9d0e4cb323209,data
a50eda2f388ac3cec9c9d0e4cb323209,solar system
a50eda2f388ac3cec9c9d0e4cb323209,nature
a50eda2f388ac3cec9c9d0e4cb323209,space
a50eda2f388ac3cec9c9d0e4cb323209,MacArthur grant
2727859560c1013930278d2d7403a73f,TED
2727859560c1013930278d2d7403a73f,talks
2727859560c1013930278d2d7403a73f,TED-Ed
2727859560c1013930278d2d7403a73f,animation
2727859560c1013930278d2d7403a73f,gay
2727859560c1013930278d2d7403a73f,gender equality
2727859560c1013930278d2d7403a73f,government
2727859560c1013930278d2d7403a73f,politics
2727859560c1013930278d2d7403a73f,activism
2727859560c1013930278d2d7403a73f,culture
2727859560c1013930278d2d7403a73f,policy
2727859560c1013930278d2d7403a73f,history
2727859560c1013930278d2d7403a73f,world cultures
2727859560c1013930278d2d7403a73f,United States
96d345d62abb855ae8b8a37083ae2b69,TED
96d345d62abb855ae8b8a37083ae2b69,talks
96d345d62abb855ae8b8a37083ae2b69,life
96d345d62abb855ae8b8a37083ae2b69,sports
96d345d62abb855ae8b8a37083ae2b69,social change
96d345d62abb855ae8b8a37083ae2b69,gender
96d345d62abb855ae8b8a37083ae2b69,Transgender
edb909effab1896976984a06df06f94e,TED
edb909effab1896976984a06df06f94e,talks
edb909effab1896976984a06df06f94e,TEDx
edb909effab1896976984a06df06f94e,live music
edb909effab1896976984a06df06f94e,medical imaging
edb909effab1896976984a06df06f94e,music
edb909effab1896976984a06df06f94e,performance
edb909effab1896976984a06df06f94e,entertainment
edb909effab1896976984a06df06f94e,vocals
edb909effab1896976984a06df06f94e,funny
edb909effab1896976984a06df06f94e,creativity
e41667e259ede4945b6d8184e7b4fdb3,TED
e41667e259ede4945b6d8184e7b4fdb3,talks
e41667e259ede4945b6d8184e7b4fdb3,animation
e41667e259ede4945b6d8184e7b4fdb3,TED-Ed
e41667e259ede4945b6d8184e7b4fdb3,history
e41667e259ede4945b6d8184e7b4fdb3,physics
e41667e259ede4945b6d8184e7b4fdb3,water
e41667e259ede4945b6d8184e7b4fdb3,oceans
e41667e259ede4945b6d8184e7b4fdb3,geology
c35b815b7c91c4759df759bb4f084df8,TED
c35b815b7c91c4759df759bb4f084df8,talks
c35b815b7c91c4759df759bb4f084df8,art
c35b815b7c91c4759df759bb4f084df8,entertainment
c35b815b7c91c4759df759bb4f084df8,entrepreneur
c35b815b7c91c4759df759bb4f084df8,technology
76b35df2839998c3ae4df0b107d61a12,TED
76b35df2839998c3ae4df0b107d61a12,talks
76b35df2839998c3ae4df0b107d61a12,health care
76b35df2839998c3ae4df0b107d61a12,health
76b35df2839998c3ae4df0b107d61a12,society
76b35df2839998c3ae4df0b107d61a12,innovation
76b35df2839998c3ae4df0b107d61a12,future
76b35df2839998c3ae4df0b107d61a12,humanity
76b35df2839998c3ae4df0b107d61a12,disease
76b35df2839998c3ae4df0b107d61a12,illness
76b35df2839998c3ae4df0b107d61a12,personal growth
76b35df2839998c3ae4df0b107d61a12,mental health
724cf47d222e920b49e775c47227bc9f,TED
724cf47d222e920b49e775c47227bc9f,talks
724cf47d222e920b49e775c47227bc9f,math
724cf47d222e920b49e775c47227bc9f,communication
724cf47d222e920b49e775c47227bc9f,visualizations
724cf47d222e920b49e775c47227bc9f,TEDx
724cf47d222e920b49e775c47227bc9f,social change
724cf47d222e920b49e775c47227bc9f,society
724cf47d222e920b49e775c47227bc9f,inequality
0896e0fd1addcb0b8a8bd474a5213caa,TED
0896e0fd1addcb0b8a8bd474a5213caa,talks
0896e0fd1addcb0b8a8bd474a5213caa,TED-Ed
0896e0fd1addcb0b8a8bd474a5213caa,depression
0896e0fd1addcb0b8a8bd474a5213caa,mental health
0896e0fd1addcb0b8a8bd474a5213caa,animation
0896e0fd1addcb0b8a8bd474a5213caa,literature
0896e0fd1addcb0b8a8bd474a5213caa,novel
0896e0fd1addcb0b8a8bd474a5213caa,poetry
0896e0fd1addcb0b8a8bd474a5213caa,culture
0896e0fd1addcb0b8a8bd474a5213caa,book
0896e0fd1addcb0b8a8bd474a5213caa,world cultures
0896e0fd1addcb0b8a8bd474a5213caa,books
9c57b3faf7e88781b5cc56254cd5867a,TED
9c57b3faf7e88781b5cc56254cd5867a,talks
9c57b3faf7e88781b5cc56254cd5867a,health
9c57b3faf7e88781b5cc56254cd5867a,failure
9c57b3faf7e88781b5cc56254cd5867a,emotions
9c57b3faf7e88781b5cc56254cd5867a,psychology
9c57b3faf7e88781b5cc56254cd5867a,success
23a7f2e8f99f47acf97748589b91457e,TED
23a7f2e8f99f47acf97748589b91457e,talks
23a7f2e8f99f47acf97748589b91457e,food
23a7f2e8f99f47acf97748589b91457e,culture
23a7f2e8f99f47acf97748589b91457e,agriculture
23a7f2e8f99f47acf97748589b91457e,global issues
23a7f2e8f99f47acf97748589b91457e,indigenous peoples
0c1f823bbc7902c92e37f08110fece23,TED
0c1f823bbc7902c92e37f08110fece23,talks
0c1f823bbc7902c92e37f08110fece23,activism
0c1f823bbc7902c92e37f08110fece23,social change
0c1f823bbc7902c92e37f08110fece23,history
0c1f823bbc7902c92e37f08110fece23,women
0c1f823bbc7902c92e37f08110fece23,inequality
0c1f823bbc7902c92e37f08110fece23,community
0c1f823bbc7902c92e37f08110fece23,race
0c1f823bbc7902c92e37f08110fece23,gender
0c1f823bbc7902c92e37f08110fece23,health
0c1f823bbc7902c92e37f08110fece23,gender equality
0c1f823bbc7902c92e37f08110fece23,society
0c1f823bbc7902c92e37f08110fece23,Audacious Project
451c6e604eaff3beb44ebb0f62504af4,TED
451c6e604eaff3beb44ebb0f62504af4,talks
451c6e604eaff3beb44ebb0f62504af4,DNA
451c6e604eaff3beb44ebb0f62504af4,TEDx
451c6e604eaff3beb44ebb0f62504af4,science
451c6e604eaff3beb44ebb0f62504af4,technology
451c6e604eaff3beb44ebb0f62504af4,data
451c6e604eaff3beb44ebb0f62504af4,future
451c6e604eaff3beb44ebb0f62504af4,computers
95149330b7794a19986735bf6e391ead,TED
95149330b7794a19986735bf6e391ead,talks
95149330b7794a19986735bf6e391ead,animation
95149330b7794a19986735bf6e391ead,psychology
95149330b7794a19986735bf6e391ead,TED-Ed
95149330b7794a19986735bf6e391ead,mental health
95149330b7794a19986735bf6e391ead,brain
95149330b7794a19986735bf6e391ead,human body
95149330b7794a19986735bf6e391ead,physiology
162cb92e640ab402cdb0374ff08faa29,TED
162cb92e640ab402cdb0374ff08faa29,talks
162cb92e640ab402cdb0374ff08faa29,TED en Español
162cb92e640ab402cdb0374ff08faa29,democracy
162cb92e640ab402cdb0374ff08faa29,government
162cb92e640ab402cdb0374ff08faa29,politics
162cb92e640ab402cdb0374ff08faa29,policy
