idx,main_speaker,title,details,posted,url,duration,num_views
6f0014c4e2c74ac758e87cbd11859aa5,Iseult Gillespie,"Why should you read ""A Midsummer Night's Dream?""","By the light of the moon, a group sneaks into the woods, where they take mind-altering substances, switch it up romantically and brush up against creatures from another dimension. ""A Midsummer Night's Dream"" sees Shakespeare play with the boundary between illusion and reality - and dramatize the possibility that life is but a dream. Iseult Gillespie shares what makes this play a timeless classic. [Directed by WOW-HOW Studio, narrated by Bethany Cutmore-Scott, music by Stephen LaRosa]. ",Posted Dec 2018,https://www.ted.com/talks/iseult_gillespie_why_should_you_read_a_midsummer_night_s_dream,266,"604,562"
a931dfe59819e1aa9c2e6601c03a07ca,Chieh Huang,Confessions of a recovering micromanager,"Think about the most tired you've ever been at work. It probably wasn't when you stayed late or came home from a road trip -- chances are it was when you had someone looking over your shoulder, watching your each and every move. ""If we know that micromanagement isn't really effective, why do we do it?"" asks entrepreneur Chieh Huang. In a funny talk packed with wisdom and humility, Huang shares the cure for micromanagement madness -- and how to foster innovation and happiness at work.",Posted Dec 2018,https://www.ted.com/talks/chieh_huang_confessions_of_a_recovering_micromanager,727,"2,091,539"
09a25920bcd91ab0a8b98ace8355ba45,Dan Clay,Why you should bring your whole self to work,"Dan Clay was worried about being dismissed as ""too gay"" at work, so he dialed down his personality. But then his alter ego, Carrie Dragshaw, went viral online. Here's what happened next.",Posted Dec 2018,https://www.ted.com/talks/dan_clay_why_you_should_bring_your_whole_self_to_work,291,"1,665,909"
d6ba468c05226dff735d9de94c429577,Tarana Burke,"Me Too is a movement, not a moment","In 2006, Tarana Burke was consumed by a desire to do something about the sexual violence she saw in her community. She took out a piece of paper, wrote ""Me Too"" across the top and laid out an action plan for a movement centered on the power of empathy between survivors. More than a decade later, she reflects on what has since become a global movement -- and makes a powerful call to dismantle the power and privilege that are building blocks of sexual violence. ""We owe future generations nothing less than a world free of sexual violence,"" she says. ""I believe we can build that world.""",Posted Nov 2018,https://www.ted.com/talks/tarana_burke_me_too_is_a_movement_not_a_moment,975,"1,771,766"
6232e84c9440fe1d8696f3b8a83e9f89,Mia Nacamulli,Why should you read Kurt Vonnegut?,"Kurt Vonnegut found the tidy, satisfying arcs of many stories at odds with reality, and he set out to explore the ambiguity between good and bad fortune in his own novels. He tried to make sense of human behavior by studying the shapes of stories — ditching straightforward chronologies and clear-cut fortunes. Mia Nacamulli dives into the sometimes dark, yet hopeful works of Vonnegut. [Directed by TED-Ed, narrated by Addison Anderson]. ",Posted Nov 2018,https://www.ted.com/talks/mia_nacamulli_why_should_you_read_kurt_vonnegut,304,"734,589"
db8ba2adf43d53d3a997601ba13e0734,Alejandro Chaskielberg,Cómo usar el arte de la fotografía para restaurar la memoria,"¿Qué le puede suceder a la memoria cuando la evidencia del pasado se pierde o se borra? ¿Cómo podemos reconstruir la historia a través de imágenes, ó de la fotografía? El fotógrafo Alejandro Chaskielberg da una poderosa charla en la que habla sobre su trabajo en la comunidad de Otsuchi, Japón, donde él y sus colaboradores auxiliarion al pueblo a sanar y a conmemorar a sus seres queridos tras la tragedia del terremoto y tsunami Tōhoku en el año 2011.",Posted Nov 2018,https://www.ted.com/talks/alejandro_chaskielberg_como_usar_el_arte_de_la_fotografia_para_restaurar_la_memoria,862,0
c4fb37c1e6fdfc8c66b748c7241d15e0,Gabby Rivera,The story of Marvel's first queer Latina superhero,"With Marvel's ""America Chavez,"" Gabby Rivera wrote a new kind of superhero -- one who can punch portals into other dimensions while also embracing her gentle, goofy, soft side. In a funny, personal talk, Rivera shares how her own childhood as a queer Puerto Rican in the Bronx informed this new narrative -- and shows images from the comic book that reveal what happens when a superhero embraces her humanity. As she says: ""That myth of having to go it alone and be tough is not serving us.""",Posted Nov 2018,https://www.ted.com/talks/gabby_rivera_the_story_of_marvel_s_first_queer_latina_superhero,676,"1,435,045"
746fdf3b1889a679fdf6a12cb5733c96,Alex Gendler,Can you solve the giant iron riddle?,"The family of giants you work for is throwing a fancy dinner party, but there's a problem — the elder giant's favorite shirt is wrinkled! To fix it, you'll need to power up the giant iron. It needs two batteries to work, but the baby giant mixed the working battery pile with the dead pile. Can you test the batteries so that you get a working pair in seven tries or less? Alex Gendler shows how. [Directed by Artrake Studio, narrated by Addison Anderson]. ",Posted Nov 2018,https://www.ted.com/talks/alex_gendler_can_you_solve_the_giant_iron_riddle,175,"1,592,309"
99f7cda7b5edfa6940e6656cd96419ae,Chad Frischmann,100 solutions to reverse global warming,"What if we took out more greenhouse gases than we put into the atmosphere? This hypothetical scenario, known as ""drawdown,"" is our only hope of averting climate disaster, says strategist Chad Frischmann. In a forward-thinking talk, he shares solutions to climate change that exist today -- conventional tactics like the use of renewable energy and better land management as well as some lesser-known approaches, like changes to food production, better family planning and the education of girls. Learn more about how we can reverse global warming and create a world where regeneration, not destruction, is the rule.",Posted Nov 2018,https://www.ted.com/talks/chad_frischmann_100_solutions_to_reverse_global_warming,1021,"2,059,915"
fc4194659a77cca3c610519339b0f9cb,Nita Farahany,"When technology can read minds, how will we protect our privacy?","Tech that can decode your brain activity and reveal what you're thinking and feeling is on the horizon, says legal scholar and ethicist Nita Farahany. What will it mean for our already violated sense of privacy? In a cautionary talk, Farahany warns of a society where people are arrested for merely thinking about committing a crime (like in ""Minority Report"") and private interests sell our brain data -- and makes the case for a right to cognitive liberty that protects our freedom of thought and self-determination.",Posted Nov 2018,https://www.ted.com/talks/nita_farahany_when_technology_can_read_minds_how_will_we_protect_our_privacy,784,"1,848,068"
7e5a62aa9f70ef0dc50631c3351d8ddc,Hayley Levitt,Who decides what art means?,"There is a question that has been tossed around by philosophers and art critics for decades: how much should an artist's intention affect your interpretation of the work? Do the artist's plans and motivations affect its meaning? Or is it completely up to the judgment of the viewer? Hayley Levitt explores the complex web of artistic interpretation. [Directed by Avi Ofer, narrated by Bethany Cutmore-Scott, music by Marcos Tawil]. ",Posted Nov 2018,https://www.ted.com/talks/hayley_levitt_who_decides_what_art_means,261,"427,502"
17c7ae644b295b64a590fbe5d282e489,Floyd E. Romesberg,The radical possibilities of man-made DNA,"Every cell that's ever lived has been the result of the four-letter genetic alphabet: A, T, C and G -- the basic units of DNA. But now that's changed. In a visionary talk, synthetic biologist Floyd E. Romesberg introduces us to the first living organisms created with six-letter DNA -- the four natural letters plus two new man-made ones, X and Y -- and explores how this breakthrough could challenge our basic understanding of nature's design.",Posted Nov 2018,https://www.ted.com/talks/floyd_e_romesberg_the_radical_possibilities_of_man_made_dna,836,"1,656,610"
c1948cd520528ea135657f1f42a62595,Aparna Mehta,Where do your online returns go?,"Do you ever order clothes online in different sizes and colors, just to try them on and then send back what doesn't work? Aparna Mehta used to do this all time, until she one day asked herself: Where do all these returned clothes go? In an eye-opening talk, she reveals the unseen world of ""free"" online returns -- which, instead of ending up back on the shelf, are sent to landfills by the billions of pounds each year -- and shares a plan to help put an end to this growing environmental catastrophe.",Posted Nov 2018,https://www.ted.com/talks/aparna_mehta_where_do_your_online_returns_go,458,"1,777,653"
c254ec8b167bc24f2abece53e635a233,Paul Rucker,How my mom inspired my approach to the cello,"Multidisciplinary artist and TED Fellow Paul Rucker has developed his own style of cello; he puts chopsticks between his strings, uses the instrument as a drum and experiments with electronics like loop pedals. Moving between reflective storytelling and performance, Rucker shares his inspiration -- and definitely doesn't play the same old Bach.",Posted Nov 2018,https://www.ted.com/talks/paul_rucker_how_my_mom_inspired_my_approach_to_the_cello,251,"395,661"
04f3b63cecf2fe8a4f68292f9c4411b2,David Cage,How video games turn players into storytellers,"Have you ever watched a film or read a novel, wishing that you could change the narrative to save your favorite character? Game designer David Cage allows you do just that in his video games, where players make decisions that shape an ever-changing plot. In a talk and live demo, Cage presents a scene from his new project, letting the audience control a character's decisions. ""Interactive storytelling can be what cinema was in the 20th century: an art that deeply changes its time,"" Cage says.",Posted Nov 2018,https://www.ted.com/talks/david_cage_how_video_games_turn_players_into_storytellers,609,"668,530"
